"SCADA Log Entry:
Timestamp: 2022-01-24 17:10:47.979
WindSpeed: 2.1 m/s
RotorSpeed: 33.6 rpm
GeneratorSpeed: 392.0 rpm
Power: 0.5 kW
GeneratorTemp: 18.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 18:41:20.107
WindSpeed: 2.2 m/s
RotorSpeed: 36.8 rpm
GeneratorSpeed: 439.0 rpm
Power: 0.92 kW
GeneratorTemp: 24.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 20:49:50.237
WindSpeed: 2.6 m/s
RotorSpeed: 44.4 rpm
GeneratorSpeed: 536.0 rpm
Power: 2.03 kW
GeneratorTemp: 24.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 20:29:02.034
WindSpeed: 2.6 m/s
RotorSpeed: 41.7 rpm
GeneratorSpeed: 499.0 rpm
Power: 1.57 kW
GeneratorTemp: 23.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 19:59:52.130
WindSpeed: 2.3 m/s
RotorSpeed: 40.3 rpm
GeneratorSpeed: 484.0 rpm
Power: 1.35 kW
GeneratorTemp: 23.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 21:25:01.982
WindSpeed: 2.4 m/s
RotorSpeed: 43.1 rpm
GeneratorSpeed: 518.0 rpm
Power: 1.8 kW
GeneratorTemp: 24.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 14:41:59.110
WindSpeed: 2.4 m/s
RotorSpeed: 35.3 rpm
GeneratorSpeed: 423.0 rpm
Power: 0.82 kW
GeneratorTemp: 18.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 20:55:48.877
WindSpeed: 2.5 m/s
RotorSpeed: 43.8 rpm
GeneratorSpeed: 519.0 rpm
Power: 1.7 kW
GeneratorTemp: 25.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 21:48:31.936
WindSpeed: 2.1 m/s
RotorSpeed: 35.3 rpm
GeneratorSpeed: 424.0 rpm
Power: 0.82 kW
GeneratorTemp: 22.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 17:54:08.400
WindSpeed: 2.8 m/s
RotorSpeed: 45.0 rpm
GeneratorSpeed: 533.0 rpm
Power: 1.98 kW
GeneratorTemp: 27.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 17:12:36.208
WindSpeed: 2.1 m/s
RotorSpeed: 34.0 rpm
GeneratorSpeed: 409.0 rpm
Power: 0.66 kW
GeneratorTemp: 18.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 19:09:21.098
WindSpeed: 2.3 m/s
RotorSpeed: 38.7 rpm
GeneratorSpeed: 464.0 rpm
Power: 1.12 kW
GeneratorTemp: 24.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 15:05:55.178
WindSpeed: 2.1 m/s
RotorSpeed: 35.7 rpm
GeneratorSpeed: 434.0 rpm
Power: 0.89 kW
GeneratorTemp: 19.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 21:45:04.587
WindSpeed: 2.2 m/s
RotorSpeed: 37.8 rpm
GeneratorSpeed: 450.0 rpm
Power: 1.07 kW
GeneratorTemp: 22.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 10:47:35.006
WindSpeed: 2.4 m/s
RotorSpeed: 37.7 rpm
GeneratorSpeed: 454.0 rpm
Power: 1.09 kW
GeneratorTemp: 15.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 15:07:50.309
WindSpeed: 2.5 m/s
RotorSpeed: 43.2 rpm
GeneratorSpeed: 516.0 rpm
Power: 1.77 kW
GeneratorTemp: 19.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 20:07:38.000
WindSpeed: 2.4 m/s
RotorSpeed: 42.8 rpm
GeneratorSpeed: 512.0 rpm
Power: 1.68 kW
GeneratorTemp: 23.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 22:11:37.683
WindSpeed: 2.3 m/s
RotorSpeed: 33.9 rpm
GeneratorSpeed: 404.0 rpm
Power: 0.63 kW
GeneratorTemp: 20.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 19:57:29.921
WindSpeed: 2.5 m/s
RotorSpeed: 41.6 rpm
GeneratorSpeed: 495.0 rpm
Power: 1.51 kW
GeneratorTemp: 23.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 21:09:10.420
WindSpeed: 2.9 m/s
RotorSpeed: 46.5 rpm
GeneratorSpeed: 558.0 rpm
Power: 2.28 kW
GeneratorTemp: 24.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 13:13:25.865
WindSpeed: 2.5 m/s
RotorSpeed: 34.0 rpm
GeneratorSpeed: 401.0 rpm
Power: 0.59 kW
GeneratorTemp: 17.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 14:11:02.643
WindSpeed: 3.1 m/s
RotorSpeed: 45.2 rpm
GeneratorSpeed: 546.0 rpm
Power: 2.17 kW
GeneratorTemp: 17.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 12:01:01.630
WindSpeed: 2.2 m/s
RotorSpeed: 31.4 rpm
GeneratorSpeed: 372.0 rpm
Power: 0.43 kW
GeneratorTemp: 16.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 21:55:27.834
WindSpeed: 2.3 m/s
RotorSpeed: 37.6 rpm
GeneratorSpeed: 446.0 rpm
Power: 0.98 kW
GeneratorTemp: 21.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 17:53:55.353
WindSpeed: 2.8 m/s
RotorSpeed: 44.3 rpm
GeneratorSpeed: 532.0 rpm
Power: 1.89 kW
GeneratorTemp: 27.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 15:06:53.250
WindSpeed: 2.4 m/s
RotorSpeed: 40.6 rpm
GeneratorSpeed: 480.0 rpm
Power: 1.32 kW
GeneratorTemp: 19.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-23 17:38:01.490
WindSpeed: 2.5 m/s
RotorSpeed: 44.1 rpm
GeneratorSpeed: 527.0 rpm
Power: 1.89 kW
GeneratorTemp: 28.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 10:44:33.580
WindSpeed: 2.7 m/s
RotorSpeed: 35.0 rpm
GeneratorSpeed: 418.0 rpm
Power: 0.8 kW
GeneratorTemp: 15.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 14:12:58.862
WindSpeed: 2.1 m/s
RotorSpeed: 35.1 rpm
GeneratorSpeed: 416.0 rpm
Power: 0.76 kW
GeneratorTemp: 18.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 14:49:11.931
WindSpeed: 2.3 m/s
RotorSpeed: 40.3 rpm
GeneratorSpeed: 487.0 rpm
Power: 1.42 kW
GeneratorTemp: 20.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-24 14:44:03.422
WindSpeed: 2.3 m/s
RotorSpeed: 40.8 rpm
GeneratorSpeed: 495.0 rpm
Power: 1.5 kW
GeneratorTemp: 18.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:12:44.033
WindSpeed: 2.5 m/s
RotorSpeed: 36.1 rpm
GeneratorSpeed: 437.0 rpm
Power: 0.94 kW
GeneratorTemp: 16.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:42:08.827
WindSpeed: 2.2 m/s
RotorSpeed: 38.0 rpm
GeneratorSpeed: 453.0 rpm
Power: 1.06 kW
GeneratorTemp: 14.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:30:33.009
WindSpeed: 2.1 m/s
RotorSpeed: 27.2 rpm
GeneratorSpeed: 317.0 rpm
Power: 0.16 kW
GeneratorTemp: 16.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 03:02:13.775
WindSpeed: 2.5 m/s
RotorSpeed: 16.5 rpm
GeneratorSpeed: 174.0 rpm
Power: 0.07 kW
GeneratorTemp: 7.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:10:59.838
WindSpeed: 2.1 m/s
RotorSpeed: 35.7 rpm
GeneratorSpeed: 425.0 rpm
Power: 0.82 kW
GeneratorTemp: 15.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:03:18.916
WindSpeed: 2.2 m/s
RotorSpeed: 32.9 rpm
GeneratorSpeed: 392.0 rpm
Power: 0.6 kW
GeneratorTemp: 15.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 04:15:15.386
WindSpeed: 2.2 m/s
RotorSpeed: 29.0 rpm
GeneratorSpeed: 341.0 rpm
Power: 0.27 kW
GeneratorTemp: 10.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:10:41.769
WindSpeed: 2.3 m/s
RotorSpeed: 38.4 rpm
GeneratorSpeed: 458.0 rpm
Power: 1.13 kW
GeneratorTemp: 15.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:30:16.347
WindSpeed: 2.2 m/s
RotorSpeed: 39.8 rpm
GeneratorSpeed: 484.0 rpm
Power: 1.38 kW
GeneratorTemp: 14.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 03:03:28.894
WindSpeed: 2.1 m/s
RotorSpeed: 37.9 rpm
GeneratorSpeed: 456.0 rpm
Power: 1.12 kW
GeneratorTemp: 8.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:30:29.346
WindSpeed: 2.3 m/s
RotorSpeed: 38.2 rpm
GeneratorSpeed: 460.0 rpm
Power: 1.15 kW
GeneratorTemp: 14.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:18:03.671
WindSpeed: 2.8 m/s
RotorSpeed: 38.6 rpm
GeneratorSpeed: 463.0 rpm
Power: 1.22 kW
GeneratorTemp: 16.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:12:36.977
WindSpeed: 2.6 m/s
RotorSpeed: 37.0 rpm
GeneratorSpeed: 447.0 rpm
Power: 1.02 kW
GeneratorTemp: 16.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:10:56.822
WindSpeed: 2.1 m/s
RotorSpeed: 35.2 rpm
GeneratorSpeed: 423.0 rpm
Power: 0.78 kW
GeneratorTemp: 15.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:11:48.357
WindSpeed: 2.5 m/s
RotorSpeed: 38.3 rpm
GeneratorSpeed: 460.0 rpm
Power: 1.2 kW
GeneratorTemp: 12.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:24:09.702
WindSpeed: 2.1 m/s
RotorSpeed: 34.5 rpm
GeneratorSpeed: 410.0 rpm
Power: 0.72 kW
GeneratorTemp: 12.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:13:29.067
WindSpeed: 2.5 m/s
RotorSpeed: 36.0 rpm
GeneratorSpeed: 429.0 rpm
Power: 0.86 kW
GeneratorTemp: 16.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 07:56:47.049
WindSpeed: 2.1 m/s
RotorSpeed: 32.3 rpm
GeneratorSpeed: 379.0 rpm
Power: 0.42 kW
GeneratorTemp: 15.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:17:17.568
WindSpeed: 2.4 m/s
RotorSpeed: 35.6 rpm
GeneratorSpeed: 430.0 rpm
Power: 0.88 kW
GeneratorTemp: 16.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:29:48.320
WindSpeed: 2.6 m/s
RotorSpeed: 44.3 rpm
GeneratorSpeed: 529.0 rpm
Power: 1.94 kW
GeneratorTemp: 14.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 09:52:30.829
WindSpeed: 2.1 m/s
RotorSpeed: 35.7 rpm
GeneratorSpeed: 428.0 rpm
Power: 0.83 kW
GeneratorTemp: 15.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:13:28.068
WindSpeed: 2.5 m/s
RotorSpeed: 35.8 rpm
GeneratorSpeed: 427.0 rpm
Power: 0.85 kW
GeneratorTemp: 16.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:16:27.401
WindSpeed: 2.2 m/s
RotorSpeed: 40.2 rpm
GeneratorSpeed: 474.0 rpm
Power: 1.29 kW
GeneratorTemp: 16.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:30:40.016
WindSpeed: 2.5 m/s
RotorSpeed: 28.2 rpm
GeneratorSpeed: 336.0 rpm
Power: 0.24 kW
GeneratorTemp: 16.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 07:49:41.316
WindSpeed: 2.4 m/s
RotorSpeed: 38.1 rpm
GeneratorSpeed: 452.0 rpm
Power: 1.04 kW
GeneratorTemp: 15.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:30:32.352
WindSpeed: 2.2 m/s
RotorSpeed: 37.4 rpm
GeneratorSpeed: 454.0 rpm
Power: 1.09 kW
GeneratorTemp: 14.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:12:14.957
WindSpeed: 2.8 m/s
RotorSpeed: 41.2 rpm
GeneratorSpeed: 492.0 rpm
Power: 1.47 kW
GeneratorTemp: 15.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 07:57:03.057
WindSpeed: 2.3 m/s
RotorSpeed: 37.9 rpm
GeneratorSpeed: 449.0 rpm
Power: 1.06 kW
GeneratorTemp: 15.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:59:04.834
WindSpeed: 2.1 m/s
RotorSpeed: 35.8 rpm
GeneratorSpeed: 426.0 rpm
Power: 0.8 kW
GeneratorTemp: 15.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 07:09:09.008
WindSpeed: 2.1 m/s
RotorSpeed: 35.2 rpm
GeneratorSpeed: 418.0 rpm
Power: 0.76 kW
GeneratorTemp: 14.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:10:11.648
WindSpeed: 2.5 m/s
RotorSpeed: 33.4 rpm
GeneratorSpeed: 396.0 rpm
Power: 0.62 kW
GeneratorTemp: 15.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:36:44.092
WindSpeed: 2.2 m/s
RotorSpeed: 35.3 rpm
GeneratorSpeed: 414.0 rpm
Power: 0.73 kW
GeneratorTemp: 13.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:23:36.619
WindSpeed: 2.4 m/s
RotorSpeed: 34.1 rpm
GeneratorSpeed: 409.0 rpm
Power: 0.69 kW
GeneratorTemp: 12.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:12:50.035
WindSpeed: 2.5 m/s
RotorSpeed: 34.8 rpm
GeneratorSpeed: 419.0 rpm
Power: 0.8 kW
GeneratorTemp: 16.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:12:33.957
WindSpeed: 2.4 m/s
RotorSpeed: 37.3 rpm
GeneratorSpeed: 451.0 rpm
Power: 1.05 kW
GeneratorTemp: 16.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:38:18.389
WindSpeed: 2.8 m/s
RotorSpeed: 43.2 rpm
GeneratorSpeed: 515.0 rpm
Power: 1.74 kW
GeneratorTemp: 13.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:13:07.052
WindSpeed: 2.6 m/s
RotorSpeed: 35.4 rpm
GeneratorSpeed: 420.0 rpm
Power: 0.79 kW
GeneratorTemp: 16.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 04:14:40.298
WindSpeed: 2.2 m/s
RotorSpeed: 24.7 rpm
GeneratorSpeed: 290.0 rpm
Power: 0.02 kW
GeneratorTemp: 10.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:24:01.321
WindSpeed: 2.5 m/s
RotorSpeed: 38.3 rpm
GeneratorSpeed: 445.0 rpm
Power: 0.91 kW
GeneratorTemp: 16.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:04:01.000
WindSpeed: 2.3 m/s
RotorSpeed: 35.4 rpm
GeneratorSpeed: 427.0 rpm
Power: 0.85 kW
GeneratorTemp: 15.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:23:22.604
WindSpeed: 2.2 m/s
RotorSpeed: 34.4 rpm
GeneratorSpeed: 417.0 rpm
Power: 0.77 kW
GeneratorTemp: 12.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 09:52:50.854
WindSpeed: 2.1 m/s
RotorSpeed: 34.0 rpm
GeneratorSpeed: 411.0 rpm
Power: 0.74 kW
GeneratorTemp: 15.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 09:48:00.326
WindSpeed: 2.4 m/s
RotorSpeed: 32.3 rpm
GeneratorSpeed: 388.0 rpm
Power: 0.52 kW
GeneratorTemp: 14.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 03:43:02.958
WindSpeed: 2.2 m/s
RotorSpeed: 34.0 rpm
GeneratorSpeed: 403.0 rpm
Power: 0.66 kW
GeneratorTemp: 9.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:49:58.792
WindSpeed: 2.3 m/s
RotorSpeed: 37.6 rpm
GeneratorSpeed: 452.0 rpm
Power: 1.08 kW
GeneratorTemp: 14.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:24:09.319
WindSpeed: 2.4 m/s
RotorSpeed: 38.6 rpm
GeneratorSpeed: 466.0 rpm
Power: 1.22 kW
GeneratorTemp: 16.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 07:50:52.499
WindSpeed: 2.2 m/s
RotorSpeed: 32.7 rpm
GeneratorSpeed: 387.0 rpm
Power: 0.48 kW
GeneratorTemp: 15.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:39:46.555
WindSpeed: 2.1 m/s
RotorSpeed: 36.1 rpm
GeneratorSpeed: 433.0 rpm
Power: 0.91 kW
GeneratorTemp: 14.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 08:09:52.609
WindSpeed: 2.3 m/s
RotorSpeed: 29.8 rpm
GeneratorSpeed: 349.0 rpm
Power: 0.29 kW
GeneratorTemp: 15.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-25 06:42:09.826
WindSpeed: 2.3 m/s
RotorSpeed: 38.1 rpm
GeneratorSpeed: 450.0 rpm
Power: 1.08 kW
GeneratorTemp: 14.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:03.569999
WindSpeed: 2.4 m/s
RotorSpeed: 40.4 rpm
GeneratorSpeed: 488.0 rpm
Power: 1.47 kW
GeneratorTemp: 10.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:09:15.152999
WindSpeed: 2.4 m/s
RotorSpeed: 25.0 rpm
GeneratorSpeed: 293.0 rpm
Power: 0.06 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:44:03.279000
WindSpeed: 3.3 m/s
RotorSpeed: 41.8 rpm
GeneratorSpeed: 504.0 rpm
Power: 1.66 kW
GeneratorTemp: 8.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:18.579000
WindSpeed: 2.5 m/s
RotorSpeed: 40.4 rpm
GeneratorSpeed: 468.0 rpm
Power: 1.23 kW
GeneratorTemp: 10.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:45:00.376999
WindSpeed: 2.1 m/s
RotorSpeed: 31.4 rpm
GeneratorSpeed: 380.0 rpm
Power: 0.5 kW
GeneratorTemp: 9.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:58.553999
WindSpeed: 2.7 m/s
RotorSpeed: 41.7 rpm
GeneratorSpeed: 505.0 rpm
Power: 1.59 kW
GeneratorTemp: 10.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:14.572999
WindSpeed: 2.5 m/s
RotorSpeed: 37.4 rpm
GeneratorSpeed: 453.0 rpm
Power: 1.1 kW
GeneratorTemp: 10.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:40.537999
WindSpeed: 2.7 m/s
RotorSpeed: 41.3 rpm
GeneratorSpeed: 491.0 rpm
Power: 1.48 kW
GeneratorTemp: 10.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:09:18.164999
WindSpeed: 2.4 m/s
RotorSpeed: 26.1 rpm
GeneratorSpeed: 304.0 rpm
Power: 0.11 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:15:21.862000
WindSpeed: 2.8 m/s
RotorSpeed: 6.2 rpm
GeneratorSpeed: 81.0 rpm
Power: 0.02 kW
GeneratorTemp: 8.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:53.550000
WindSpeed: 2.7 m/s
RotorSpeed: 42.2 rpm
GeneratorSpeed: 503.0 rpm
Power: 1.63 kW
GeneratorTemp: 10.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:33.620999
WindSpeed: 2.9 m/s
RotorSpeed: 46.1 rpm
GeneratorSpeed: 548.0 rpm
Power: 2.15 kW
GeneratorTemp: 10.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:41.651000
WindSpeed: 3.6 m/s
RotorSpeed: 48.0 rpm
GeneratorSpeed: 572.0 rpm
Power: 2.5 kW
GeneratorTemp: 10.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:29.595000
WindSpeed: 3.1 m/s
RotorSpeed: 45.3 rpm
GeneratorSpeed: 542.0 rpm
Power: 2.1 kW
GeneratorTemp: 10.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:09.473999
WindSpeed: 2.4 m/s
RotorSpeed: 35.0 rpm
GeneratorSpeed: 416.0 rpm
Power: 0.76 kW
GeneratorTemp: 9.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:43:52.267000
WindSpeed: 3.7 m/s
RotorSpeed: 44.8 rpm
GeneratorSpeed: 537.0 rpm
Power: 2.08 kW
GeneratorTemp: 8.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:11.572000
WindSpeed: 2.6 m/s
RotorSpeed: 38.4 rpm
GeneratorSpeed: 468.0 rpm
Power: 1.24 kW
GeneratorTemp: 10.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:09:28.182000
WindSpeed: 2.1 m/s
RotorSpeed: 27.6 rpm
GeneratorSpeed: 330.0 rpm
Power: 0.21 kW
GeneratorTemp: 7.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:44:20.310000
WindSpeed: 2.5 m/s
RotorSpeed: 37.3 rpm
GeneratorSpeed: 458.0 rpm
Power: 1.19 kW
GeneratorTemp: 8.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:14:52.815000
WindSpeed: 2.3 m/s
RotorSpeed: 31.0 rpm
GeneratorSpeed: 366.0 rpm
Power: 0.42 kW
GeneratorTemp: 8.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:46.655000
WindSpeed: 3.4 m/s
RotorSpeed: 49.8 rpm
GeneratorSpeed: 588.0 rpm
Power: 2.72 kW
GeneratorTemp: 10.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:12:11.612000
WindSpeed: 2.1 m/s
RotorSpeed: 23.6 rpm
GeneratorSpeed: 283.0 rpm
Power: 0.02 kW
GeneratorTemp: 7.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:45:53.449999
WindSpeed: 2.4 m/s
RotorSpeed: 29.5 rpm
GeneratorSpeed: 348.0 rpm
Power: 0.3 kW
GeneratorTemp: 9.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:25.518000
WindSpeed: 2.6 m/s
RotorSpeed: 38.5 rpm
GeneratorSpeed: 458.0 rpm
Power: 1.08 kW
GeneratorTemp: 9.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:15:24.891000
WindSpeed: 2.3 m/s
RotorSpeed: 4.8 rpm
GeneratorSpeed: 58.0 rpm
Power: 0.02 kW
GeneratorTemp: 8.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:45:57.452000
WindSpeed: 2.4 m/s
RotorSpeed: 30.9 rpm
GeneratorSpeed: 363.0 rpm
Power: 0.38 kW
GeneratorTemp: 9.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:48:04.660000
WindSpeed: 3.8 m/s
RotorSpeed: 5.0 rpm
GeneratorSpeed: 63.0 rpm
Power: 0.02 kW
GeneratorTemp: 10.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:55.659000
WindSpeed: 5.1 m/s
RotorSpeed: 13.8 rpm
GeneratorSpeed: 236.0 rpm
Power: 0.06 kW
GeneratorTemp: 10.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:09:23.168000
WindSpeed: 2.1 m/s
RotorSpeed: 27.6 rpm
GeneratorSpeed: 327.0 rpm
Power: 0.19 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:37.574000
WindSpeed: 3.0 m/s
RotorSpeed: 40.6 rpm
GeneratorSpeed: 482.0 rpm
Power: 1.38 kW
GeneratorTemp: 10.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:57.559000
WindSpeed: 2.7 m/s
RotorSpeed: 42.0 rpm
GeneratorSpeed: 506.0 rpm
Power: 1.62 kW
GeneratorTemp: 10.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:44:21.315000
WindSpeed: 2.5 m/s
RotorSpeed: 36.6 rpm
GeneratorSpeed: 449.0 rpm
Power: 1.13 kW
GeneratorTemp: 8.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:46:21.516000
WindSpeed: 2.7 m/s
RotorSpeed: 37.6 rpm
GeneratorSpeed: 449.0 rpm
Power: 1.07 kW
GeneratorTemp: 9.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:22.609999
WindSpeed: 3.3 m/s
RotorSpeed: 44.3 rpm
GeneratorSpeed: 514.0 rpm
Power: 1.63 kW
GeneratorTemp: 10.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:47:34.619000
WindSpeed: 3.3 m/s
RotorSpeed: 46.3 rpm
GeneratorSpeed: 548.0 rpm
Power: 2.17 kW
GeneratorTemp: 10.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:14:53.816999
WindSpeed: 2.3 m/s
RotorSpeed: 31.1 rpm
GeneratorSpeed: 368.0 rpm
Power: 0.43 kW
GeneratorTemp: 8.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:44:10.292000
WindSpeed: 3.6 m/s
RotorSpeed: 39.9 rpm
GeneratorSpeed: 482.0 rpm
Power: 1.41 kW
GeneratorTemp: 8.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 11:12:10.608000
WindSpeed: 2.1 m/s
RotorSpeed: 23.6 rpm
GeneratorSpeed: 283.0 rpm
Power: 0.04 kW
GeneratorTemp: 7.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-01-26 15:43:59.275000
